,BugId,Project,FixHashId,BUG,BIC,Comments,title,description
1195947,1195947,nova,8f932311da19ea9de7ba1b344484ccdb748f5786,1,1, ,VM re-scheduler mechanism will cause BDM-volumes c...,"Due to re-scheduler mechanism, when a user tries to
 create (in error) an instance using a volume
 which is already in use by another instance,
the error is correctly detected, but the recovery code
 will incorrectly affect the original instance.
Need to raise exception directly when the situation above occurred.
------------------------
------------------------
We can create VM1 with BDM-volumes (for example, one volume we called it “Vol-1”).
But when the attached-volume (Vol-1..) involved in BDM parameters to create a new VM2, due to VM re-scheduler mechanism, the volume will change to attach on the new VM2 in Nova & Cinder, instead of raise an “InvalidVolume” exception of “Vol-1 is already attached on VM1”.
In actually, Vol-1 both attached on VM1 and VM2 on hypervisor. But when you operate Vol-1 on VM1, you can’t see any corresponding changes on VM2…
I reproduced it and wrote in the doc. Please check the attachment for details~
-------------------------
I checked on the Nova codes, the problem is caused by VM re-scheduler mechanism:
Now Nova will check the state of BDM-volumes from Cinder now [def _setup_block_device_mapping() in manager.py]. If any state is “in-use”, this request will fail, and trigger VM re-scheduler.
According to existing processes in Nova, before VM re-scheduler, it will shutdown VM and detach all BDM-volumes in Cinder for rollback [def _shutdown_instance() in manager.py]. As the result, the state of Vol-1 will change from “in-use” to “available” in Cinder. But, there’re nothing detach-operations on the Nova side…
Therefore, after re-scheduler, it will pass the BDM-volumes checking in creating VM2 on the second time, and all VM1’s BDM-volumes (Vol-1) will be possessed by VM2 and are recorded in Nova & Cinder DB. But Vol-1 is still attached on VM1 on hypervisor, and will also attach on VM2 after VM creation success…
---------------
Moreover, the problem mentioned-above will occur when “delete_on_termination” of BDMs is “False”. If the flag is “True”, all BDM-volumes will be deleted in Cinder because the states are already changed from “in-use” to “available” before [def _cleanup_volumes() in manager.py].
(P.S. Success depends on the specific implementation of Cinder Driver)
Thanks~"
1196924,1196924,nova,b32d01d44ca5711c96d192df51bf7acd34f52556,0,0,Feature should give guest a chance to shutdown,Stop and Delete operations should give the Guest a...,"This feature will cause an ACPI event to be sent to the system while shutting down, and the acpid running inside the system can catch the event, thus giving the system a chance to shutdown cleanly.
[Impact]
 * VMs being shutdown with any signal/notification from the The hypervisor level, services running inside VMs have no chance to perform a clean shutoff
[Test Case]
 * 1. stop a VM
   2. the VM is shutdown without any notification
The can be easily seen by ssh into the system before shutting down. With the patch in place, the ssh session will be close during shutdown, because the sshd has the chance to close the connection before being brought down. Without the patch, the ssh session will just hang there for a while until timeout, because the connection is not promptly closed.
To leverage the clean shutdown feature, one can create a file named /etc/acpi/events/power that contains the following:
              event=button/power
              action=/etc/acpi/power.sh ""%e""
Then   create   a  file  named  /etc/acpi/power.sh  that  contains  whatever required to gracefully shutdown a particular server (VM).
With the apicd running, shutdown of the VM will cause  the rule in /etc/acpi/events/power to trigger the script in /etc/acpi/power.sh, thus cleanly shutdown the system.
[Regression Potential]
 * none
Currently in libvirt stop and delete operations simply destroy the underlying VM.     Some GuestOS's do not react well to this type of power failure, and it would be better if these operations followed the same approach a a soft_reboot and give the guest a chance to shutdown gracefully.   Even where VM is being deleted, it may be booted from a volume which will be reused on another server."
1196963,1196963,Neutron,a369f9e39691c01a4e4f7f8668cb37fc17ba03b3,0,0,"""As part of the changes to support multiple tunnel_types [1] and deprecate enable_tunneling [2]""",Update the OVS agent code to program tunnels using...,"As part of the changes to support multiple tunnel_types [1] and deprecate enable_tunneling [2] in the agent configuration, it was decided during the review to program tunnels using port endpoints instead of using tunnel IDs. Once the OVS agent can concurrently support both GRE and VXLAN tunnel types in the context of ML2, this becomes relevant and will prevent tunnels sharing the same tunnel ID from polluting their BUM traffic between each other.
[1] https://review.openstack.org/#/c/33107/16
[2] https://review.openstack.org/#/c/34779/"
1198796,1198796,nova,f10f67dcc82dc7fda5aaf546b145dad34db82f7b,1,1, “The method nova.api.openstack.compute.contrib.cells_filter_keys() uses the 'Query' object as a dict”,update cell error,"I updated the cell info and the response is as follows:
{
    ""computeFault"": {
        ""message"": ""The server has either erred or is incapable of performing the requested operation."",
        ""code"": 500
    }
}
I found error in nova-cells.log:
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack Traceback (most recent call last):
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/__init__.py"", line 81, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return req.get_response(self.application)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/request.py"", line 1296, in send
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     application, catch_exc_info=False)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/request.py"", line 1260, in call_application
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     app_iter = application(self.environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 144, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return resp(environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/keystoneclient/middleware/auth_token.py"", line 450, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return self.app(env, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 144, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return resp(environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 144, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return resp(environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 144, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return resp(environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/routes/middleware.py"", line 131, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     response = self.app(environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 144, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return resp(environ, start_response)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 130, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     resp = self.call_func(req, *args, **self.kwargs)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/webob/dec.py"", line 195, in call_func
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return self.func(req, *args, **kwargs)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/wsgi.py"", line 890, in __call__
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     content_type, body, accept)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/wsgi.py"", line 942, in _process_stack
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     action_result = self.dispatch(meth, request, action_args)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/wsgi.py"", line 1022, in dispatch
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return method(req=request, **action_args)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/compute/contrib/cells.py"", line 257, in update
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return dict(cell=_scrub_cell(cell))
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/compute/contrib/cells.py"", line 118, in _scrub_cell
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     cell_info = _filter_keys(cell, keys)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack   File ""/usr/lib/python2.7/dist-packages/nova/api/openstack/compute/contrib/cells.py"", line 110, in _filter_keys
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack     return dict((k, v) for k, v in item.iteritems() if k in keys)
2013-07-07 23:55:20.777 31477 TRACE nova.api.openstack AttributeError: 'Query' object has no attribute 'iteritems'
I viewed the code and found that:
@require_admin_context
def cell_update(context, cell_name, values):
    session = get_session()
    with session.begin():
        cell = _cell_get_by_name_query(context, cell_name, session=session)
        cell.update(values)
    return cell
The method nova.db.sqlalchemy.api.cell_update() returns a 'Query' object.
def _filter_keys(item, keys):
    """"""
    Filters all model attributes except for keys
    item is a dict
    """"""
    return dict((k, v) for k, v in item.iteritems() if k in keys)
The method nova.api.openstack.compute.contrib.cells_filter_keys() uses the 'Query' object as a dict.
This bring on the error."
1199308,1199308,nova,d6e6c35ff653565aa65e049ed1de371235b261de,1,1,Ambiguity33 “The exception class InvalidInstanceIDMalformed in exception.py could be changed to something like InvalidEC2IDMalformed.”,Ambiguous exception class for validate_ec2_id,"The validate_ec2_id() method is used to validate both the Instance ID as well as Volume ID for valid EC2 ID format.
However the exception class raised in both cases, if the respective ID were invalid is ""InvalidInstanceIDMalformed"".
This is ambiguous and needs to be fixed such that a clearer exception is seen in the stack trace.
The exception class InvalidInstanceIDMalformed in exception.py could be changed to something like InvalidEC2IDMalformed."
1199954,1199954,nova,c586d635387e9baa3c0857afb56d05137fcddd7c,1,1, ,Bug #1199954 “VCDriver,"Steps to reproduce:
nova resize <UUID> 2
Error:
 ERROR nova.openstack.common.rpc.amqp [req-762f3a87-7642-4bd3-a531-2bcc095ec4a5 demo demo] Exception during message handling
  Traceback (most recent call last):
    File ""/opt/stack/nova/nova/openstack/common/rpc/amqp.py"", line 421, in _process_data
      **args)
    File ""/opt/stack/nova/nova/openstack/common/rpc/dispatcher.py"", line 172, in dispatch
      result = getattr(proxyobj, method)(ctxt, **kwargs)
    File ""/opt/stack/nova/nova/exception.py"", line 99, in wrapped
      temp_level, payload)
    File ""/opt/stack/nova/nova/exception.py"", line 76, in wrapped
      return f(self, context, *args, **kw)
    File ""/opt/stack/nova/nova/compute/manager.py"", line 218, in decorated_function
      pass
    File ""/opt/stack/nova/nova/compute/manager.py"", line 204, in decorated_function
      return function(self, context, *args, **kwargs)
    File ""/opt/stack/nova/nova/compute/manager.py"", line 269, in decorated_function
      function(self, context, *args, **kwargs)
    File ""/opt/stack/nova/nova/compute/manager.py"", line 246, in decorated_function
      e, sys.exc_info())
    File ""/opt/stack/nova/nova/compute/manager.py"", line 233, in decorated_function
      return function(self, context, *args, **kwargs)
    File ""/opt/stack/nova/nova/compute/manager.py"", line 2633, in resize_instance
      block_device_info)
    File ""/opt/stack/nova/nova/virt/vmwareapi/driver.py"", line 410, in migrate_disk_and_power_off
      dest, instance_type)
    File ""/opt/stack/nova/nova/virt/vmwareapi/vmops.py"", line 893, in migrate_disk_and_power_off
      raise exception.HostNotFound(host=dest)
  HostNotFound:"
1201873,1201873,nova,1e3d2fbcb13e01bee0a8f90bd2078b1f5063b4d5,1,0, “This bug describes and interaction between Openstack and Ubuntu”,"Bug #1201873 “dnsmasq does not use -h, so /etc/hosts sends folks... ","from dnsmasq(8):
      -h, --no-hosts
              Don't read the hostnames in /etc/hosts.
I reliably get bit by this during certain kinds of deployments, where my nova-network/dns host has an entry in /etc/hosts such as:
127.0.1.1    hostname.example.com hostname
I keep having to edit /etc/hosts on that machine to use a real IP, because juju gets really confused when it looks up certain openstack hostnames and gets sent to its own instance!"
1201875,1201875,swift,56440eb95da79506cc27d92e07f0f5969cc683ce,1,1, ,POST &  X-Copy-From can result in over quota with ...,"Bug  #1200271 reported a bug when using X-Copy-From together with account_quotas resulting in an over-quota.
This also affects container_quotas; additionally container_quotas doesn't check POST operations, for example from formpost middleware."
1202177,1202177,Nova,3e1e2448bf162bd2750416efe5d7c1010b51b52a,1,1,"""After catching an exception, it is required to save off the exception details""",Missing exception data for exceptions raised in fl...,"When I tried to assign one of my successfully-allocated floating IPs to one of my instances, my nova-network.log showed this rather unhelpful traceback: http://paste.openstack.org/show/40674/
I'm running nova-network 1:2013.1.2-0ubuntu1~cloud0 from the cloud archive, on Ubuntu 12.04 LTS.
My searches through bugs while trying to find the *real* error turned up bug#1119817 which seems to be of a type with this one (although apparently more thoroughly researched)."
1202687,1202687,neutron,08112f087ffb221513db2872b6db0726d0c30702,0,0,Clean up,"Cisco plugin db clean up, part II","The cisco_vlan_ids table is no longer used.
Remove __init__ and __repr__ methods from models since they are provided by model_base."
1203152,1203152,cinder,7aa4f65a8c17aa037deff0f5b534ed694c17e62a,1,0,,long flashcopy operations  in the storwize_scv dri...,"There is a loop inside cinder/volume/drivers/storwize_svc.py _delete_vdisk() function that will
wait on flashcopy to finish before the vdisk can be deleted. If trying to delete a cinder volume
that is created from snapshot or another volume before the flashcopy finishes, the volume
service process will loop and wait for the flashcopy to be done. Since the code is blocked
in the _delete_vdisk code, volume service is blocked and won't respond to REST API
or update status. The service will be marked offline.
I am waiting for the person who found this bug to test a change that puts the while loop into an
inline function that I then run with FixedIntervalLoopingCall.
I hope to have a patch to post here later today once we have been able to test the code I wrote."
1204169,1204169,nova,3267d3ad92274303b6339e8a8d237ad8a3bb7bb9,1,1,"“The solution would be a refactor”,”Whatever refactor we do come up with”",compute instance.update messages sometimes have th...,"Compute instance.update messages that are not triggered by a state change (e.g. setting the host in the resource tracker) have default (None) values for task_state, old_vm_state and old_ task_state.
This can make the instance state sequence look wrong to anything consuming the messages (e.g stacktach)
 compute.instance.update  None(None) -> Building(none)
 scheduler.run_instance.scheduled
 compute.instance.update  building(None) ->  building(scheduling)
 compute.instance.create.start
 compute.instance.update  building(None) ->  building(None)
 compute.instance.update  building(None) ->  building(networking)
 compute.instance.update  building(networking) -> building(block_device_mapping)"
1204173,1204173,neutron,39c04fdc2c94b8ee48600f3148c5f850645b7c4e,1,1,,subnet CIDR validation broken for non-root CIDRs a...,"Earlier this month a fix was released to allow non-root CIDRs to be entered.  The fix was for bug 1188845.  It was approved and merged.  Now, however, the functionality has been reversed by commit 53a66b299f18a7184972502b43441a5ad7b050fd (bug 1195974) which checks the input earlier in the path and rejects anything but the root CIDR.
I am unable to find documentation that says you cannot use a non-root (I.E. X.X.X.254) IP to specify a subnet.  With an IP and subnet mask it is possible to create a network and determine the root for the subnet."
1204424,1204424,nova,474e48bf1169a24123e92381f45650b29990d3bf,1,1,,Unable to create VM with ephemeral block device in...,"Hey,
I am running Xubuntu 12.04.2 and I installed OpenStack Grizzly through Ubuntu Cloud Archive.
I configured nova-compute to use LVM as instance storage backend and I put these two lines in nova.conf.
libvirt_images_type=lvm
libvirt_images_volume_group=nova
When I am trying to boot a VM with a self-created flavor like:
nova flavor-create --ephemeral 10 m1.myWithEphSmall 7 4096 20 2
(with ephemeral block device != 0) the VM doesn't boot.
All VM with pre-defined flavors works fine.
here the /var/log/nova/nova-compute.log:
http://paste.openstack.org/show/41529/
some other infos:
http://paste.openstack.org/show/41533/
nova.conf:
http://paste.openstack.org/show/41534/
many thanks..."
1205089,1205089,nova,05e0ceb242f16a236f3c793305ed24e1f9a43efb,0,0,"Feature. “powervm driver needs to support”, “Implements the OS reboot API”",powervm driver needs to support reboot operation,"The reboot operation is part of the core nova API but the powervm driver doesn't support it:
https://github.com/openstack/nova/blob/master/nova/virt/powervm/driver.py#L126
https://wiki.openstack.org/wiki/HypervisorSupportMatrix
This is a pretty basic operation that should be supported if the driver is to be considered valid.
Looking here:
http://pic.dhe.ibm.com/infocenter/powersys/v3r1m5/topic/iphcg/chsysstate.htm
It should be a pretty straight-forward operation:
""To perform an immediate restart of a partition (operator panel function 3):
chsysstate -r lpar -o shutdown --immed --restart { -n Name | --id PartitionID } [ -m ManagedSystem ]"""
1206032,1206032,nova,045e1b11fd058441539e5e6888da7bd873d58c89,0,0,Refactoring “Rename instance_actions v3”,instance actions should be called server actions i...,"instance is not really a user concept, the user concept, in the api, is servers.
Maybe in the v3 api we should rename instance actions to ""server actions""."
1206650,1206650,cinder,783e3243f98a90550a8b7ec8ce279709ab8db372,0,0,“This fixes the sample configuration to contain proper config groups alongway.”,"Bug #1206650 “Cinder does not use Oslo for config generator "" ","We should update Cinder for using Oslo when we generate configuration files.
Here are the steps :
- Add generator.py from Oslo
- Add generator bash script used by other projects to generate configuration
files
- Update openstack-common.conf file
- Generate configuration file"
1206884,1206884,nova,c883862751d3081bbc05eb4b40fc15abd4fa5b1b,0,0,Test files,Enable v3 test_create_multiple_servers integrated ...,"Need to enable the integrated test_create_multiple_servers v3 version of the test
when the V3 multiple create extension merges"
1207402,1207402,neutron,9bf0e6654480f98f2315a43687b267263a82a823,1,0,“According to neutron/db/migration/README this means that I have to stamp it to manually.”,neutron should automatically stamp the database ve...,"When neutron automatically deploys the database schema it does not ""stamp"" the version.  According to neutron/db/migration/README this means that I have to stamp it to manually.
Neutron should automatically stamp the version to head when deploys the schema the first time.  That way I don't have to determine what version I'm running so that I can do a schema migration."
1207914,1207914,nova,2d20b87aef5a7d00cb36826b8907032912fb17fc,1,1, ,nova stacktraces when neutron throws a quota error...,"From nova-compute log when exceeding a quota.
/json; charset=UTF-8'} {""NeutronError"": ""Quota exceeded for resources: ['port']""}
 http_log_resp /opt/stack/python-neutronclient/neutronclient/common/utils.py:179
2013-08-02 21:30:38.115 30306 DEBUG neutronclient.v2_0.client [-] Error message: {""NeutronError"": ""Quota exceeded for resources: ['port']""} _handle_fault_response /opt/stack/python-neutronclient/neutronclient/v2_0/client.py:756
2013-08-02 21:30:38.115 30306 ERROR nova.compute.manager [-] Instance failed network setup after 1 attempt(s)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager Traceback (most recent call last):
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/nova/nova/compute/manager.py"", line 1280, in _allocate_network_async
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     security_groups=security_groups)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/nova/nova/network/api.py"", line 49, in wrapper
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     res = f(self, context, *args, **kwargs)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/nova/nova/network/neutronv2/api.py"", line 310, in allocate_for_instance
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     LOG.exception(msg, port_id)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/nova/nova/network/neutronv2/api.py"", line 287, in allocate_for_instance
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     port_client.create_port(port_req_body)['port']['id'])
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/python-neutronclient/neutronclient/v2_0/client.py"", line 108, in with_params
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     ret = self.function(instance, *args, **kwargs)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/python-neutronclient/neutronclient/v2_0/client.py"", line 276, in create_port
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     return self.post(self.ports_path, body=body)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/python-neutronclient/neutronclient/v2_0/client.py"", line 872, in post
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     headers=headers, params=params)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/python-neutronclient/neutronclient/v2_0/client.py"", line 795, in do_request
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     self._handle_fault_response(status_code, replybody)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/python-neutronclient/neutronclient/v2_0/client.py"", line 765, in _handle_fault_response
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     exception_handler_v20(status_code, des_error_body)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager   File ""/opt/stack/python-neutronclient/neutronclient/v2_0/client.py"", line 81, in exception_handler_v20
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager     message=error_dict)
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager NeutronClientException: Quota exceeded for resources: ['port']
2013-08-02 21:30:38.115 30306 TRACE nova.compute.manager
Traceback (most recent call last):
  File ""/usr/local/lib/python2.7/dist-packages/eventlet/hubs/poll.py"", line 97, in wait
    readers.get(fileno, noop).cb(fileno)
  File ""/usr/local/lib/python2.7/dist-packages/eventlet/greenthread.py"", line 194, in main
Furthermore nova doesn't show its a quota issue but instead says:
| fault                                | {u'message': u'NoValidHost', u'code': 500, u'created': u'2013-08-02T21:31:04Z'} |"
1208396,1208396,Swift,53345da70e3c969168e7192c3098540ba642ea09,0,0,“/opt/stack/swift/swift/common/utils.py:docstring of swift.common.utils.parse_content_type:7: ERROR: Unexpected indentation.”,error in swift.comm.utils when building doc,/opt/stack/swift/swift/common/utils.py:docstring of swift.common.utils.parse_content_type:7: ERROR: Unexpected indentation.
1208707,1208707,nova,fbe3c734a8675ed36d7e021584612d1413444667,1,0,“Previously baremetal volume driver used DB API to get fixed ips and DBNotAllowed was raised.”,Cannot attach a volume to a bare-metal instance,"virt/baremetal/volume_driver.py calls db api directly then fails.
2013-08-06 15:59:47.239 ERROR nova.compute [req-117555a1-bb81-43ec-9eee-ce976729093b demo demo] No db access allowed in nova-compute:   File ""/usr/lib/python2.7/dist-packages/eventlet/greenpool.py"", line 80, in _spawn_n_impl
    func(*args, **kwargs)
  File ""/opt/stack/nova/nova/openstack/common/rpc/amqp.py"", line 421, in _process_data
    **args)
  File ""/opt/stack/nova/nova/openstack/common/rpc/dispatcher.py"", line 172, in dispatch
    result = getattr(proxyobj, method)(ctxt, **kwargs)
  File ""/opt/stack/nova/nova/exception.py"", line 77, in wrapped
    return f(self, context, *args, **kw)
  File ""/opt/stack/nova/nova/compute/manager.py"", line 216, in decorated_function
    return function(self, context, *args, **kwargs)
  File ""/opt/stack/nova/nova/compute/manager.py"", line 245, in decorated_function
    return function(self, context, *args, **kwargs)
  File ""/opt/stack/nova/nova/compute/manager.py"", line 3424, in attach_volume
    mountpoint, instance)
  File ""/opt/stack/nova/nova/compute/manager.py"", line 3456, in _attach_volume
    mountpoint)
  File ""/opt/stack/nova/nova/virt/baremetal/driver.py"", line 357, in attach_volume
    instance, mountpoint)
  File ""/opt/stack/nova/nova/virt/baremetal/volume_driver.py"", line 225, in attach_volume
    fixed_ips = nova_db_api.fixed_ip_get_by_instance(ctx, instance['uuid'])
  File ""/opt/stack/nova/nova/db/api.py"", line 496, in fixed_ip_get_by_instance
    return IMPL.fixed_ip_get_by_instance(context, instance_uuid)
  File ""/opt/stack/nova/nova/cmd/compute.py"", line 47, in __call__
    stacktrace = """".join(traceback.format_stack())"
1208734,1208734,cinder,061938563097241983b70fc6b85e1c196dfebfeb,0,0,Refactoring “deprecated”,Drop openstack.common.exception,The library openstack.common.exceptions is deprecated in Oslo and should be removed.
1209410,1209410,nova,5fc059f13d4f0b2a5fef63095ea3fc710d46b5b3,1,0,“That provokes the next error in Windows:” change in the environment,processutlis.execute not usable in windows,"In Havana time, in the execute method of processutils the condition (os.geteuid() != 0) was added in line 130
    if run_as_root and os.geteuid() != 0:
        if not root_helper:
            raise NoRootWrapSpecified(
                message=('Command requested root, but did not specify a root '
                         'helper.'))
        cmd = shlex.split(root_helper) + list(cmd)
That provokes the next error in Windows:
2013-08-08 00:27:09.937 2148 TRACE cinder.openstack.common.rpc.amqp     (stdout, stderr) = processutils.execute(*cmd, **kwargs)
2013-08-08 00:27:09.937 2148 TRACE cinder.openstack.common.rpc.amqp   File ""C:\Users\Pedro\dev\cinder\cinder\openstack\common\processutils.py"", line 130, in execute
2013-08-08 00:27:09.937 2148 TRACE cinder.openstack.common.rpc.amqp     if run_as_root and os.geteuid() != 0:
2013-08-08 00:27:09.937 2148 TRACE cinder.openstack.common.rpc.amqp AttributeError: 'module' object has no attribute 'geteuid'
This should be removed in order to this code be used in nova and cinder windows-based drivers"
1210276,1210276,neutron,fefad06eabc7fb23ccb3ca1a6093d3460065adc7,0,0, “The neutron.common.exceptions.AlreadyAttached exception is not used.” Refactorings,exceptions.AlreadyAttached is not used,"The neutron.common.exceptions.AlreadyAttached exception is not used.  It looks like it's replaced by this exception in the nicira plugin:
https://github.com/openstack/neutron/blob/master/neutron/plugins/nicira/common/exceptions.py#L51
Either common.exceptions.AlreadyAttached should be removed or NvpPortAlreadyAttached should extend the common AlreadyAttached exception class."
1210877,1210877,neutron,3e1116eb0f1d94530707cd6ef4b37f17e9a13918,1,1, ,"Bug #1210877 “Sync router fails with db exception "" ","While investigating https://bugs.launchpad.net/neutron/+bug/1210664, salvatore-orlando discovered that a db exception was being raised during router syncing:
Traceback (most recent call last):
  File ""/opt/stack/neutron/neutron/openstack/common/rpc/amqp.py"", line 424, in _process_data
    **args)
  File ""/opt/stack/neutron/neutron/common/rpc.py"", line 44, in dispatch
    neutron_ctxt, version, method, namespace, **kwargs)
  File ""/opt/stack/neutron/neutron/openstack/common/rpc/dispatcher.py"", line 172, in dispatch
    result = getattr(proxyobj, method)(ctxt, **kwargs)
  File ""/opt/stack/neutron/neutron/db/l3_rpc_base.py"", line 47, in sync_routers
    plugin.auto_schedule_routers(context, host, router_ids)
  File ""/opt/stack/neutron/neutron/db/agentschedulers_db.py"", line 303, in auto_schedule_routers
    self, context, host, router_ids)
  File ""/opt/stack/neutron/neutron/scheduler/l3_agent_scheduler.py"", line 113, in auto_schedule_routers
    context.session.add(binding)
  File ""/usr/local/lib/python2.7/dist-packages/sqlalchemy/orm/session.py"", line 456, in __exit__
    self.commit()
  File ""/usr/local/lib/python2.7/dist-packages/sqlalchemy/orm/session.py"", line 368, in commit
    self._prepare_impl()
  File ""/usr/local/lib/python2.7/dist-packages/sqlalchemy/orm/session.py"", line 347, in _prepare_impl
    self.session.flush()
  File ""/opt/stack/neutron/neutron/openstack/common/db/sqlalchemy/session.py"", line 542, in _wrap
    raise exception.DBError(e)
DBError: (IntegrityError) (1452, 'Cannot add or update a child row: a foreign key constraint fails (`ovs_neutron`.`routerl3agentbindings`, CONSTRAINT `routerl3agentbindings_ibfk_1` FOREIGN KEY (`router_id`) REFERENCES `routers` (`id`) ON DELETE CASCADE)') 'INSERT INTO routerl3agentbindings (id, router_id, l3_agent_id) VALUES (%s, %s, %s)' ('2df68c3d-f3c9-43d2-bf45-e2e57e84b054', 'c4502f1f-a093-4c7c-b161-929b6342509b', '85d6b60f-f3ff-4437-8f5a-af165087f3ea')
This can be reproduced by running the quantum smoke test in tempest (nosetests tempest/scenario/test_network_basic_ops.py).  The smoke test passes - the exception only occurs at test cleanup.  It may be that the router syncing code is working with stale state after router deletion."
